Project: Dynamics 365 Convergence    Server: dev.azure.com/ecolaboip    Query: 1C-Project-Plan-All-001    List type: Tree    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Work Item Type,Effort,Target Date,Title 1,Title 2,Title 3,Title 4,Title 5,Title 6,Description,Assigned To,State,Tags,Area Path,Created By,Iteration Path,Priority,Reason,Value Area,Comment Count,Acceptance Criteria,Story Points,Activity,Finish Date,Original Estimate,Remaining Work,Completed Work
882190,User Story,,,,,,DC - Load EBS Products to CRM,,,"As a SalesOps, I want all the EBS Products required for Canada Go-Live to be available in CRM so that they can be tagged to Opportunities, RTW, Service Visits by the SalesRep 
","Karn, Rishabh",Pending PO Review,Data Migration,\FBU 1C\Data,"K S, Shamil",\One Dynamics\Sprint 26.17.05,2,Moved out of state In QA,Business,35," *  Validate that the EBS Products (ProductSalesOrg.xlsx) are loaded into the CRM Product Master if it's not present already in the Product Master (Please refer to the data in the FINAL_MAPPING Data tab) 

 *  Refer column D (New EBS Product Number) to compare the Product Numbers within CRM (Ignore rows that have #N/A for this comparison. These #N/A product records should not created in CRM) 
 *  CRM Products Number might contain leading zeros hence comparison should take this into account 

 *  If the Product number exists in CRM, do not create it just update it 
 *  If the Product number doesn't exist in CRM, then Create It 
 

 

 *  If a product doesn't exists and has to be created then Validate that the attributes are mapped as below when creating new Products in CRM based on the excel 

 *  Name - New EBS Product Name (Column D) 
 *  Product Name - New EBS Product Name (Column D) 
 *  Product ID - New EBS Product Number (Column C) 
 *  Product Type - Family (Column E) 
 *  Product PAC - PAC (Column F) 
 *  Product SubPAC - Sub Pac (Column G) 
 *  Legacy Product - GUID of the NSAP Product Number present in the column B 
 

 *  If a product exists and has to be updated then Validate that legacy product number is updated on this existing product 

 *  Legacy Product - GUID of the NSAP Product Number present in the column B. If the NSAP Product is not found, then leave it as blank 
 

 

 *  Validate that all the EBS Products are linked to SalesOrg CA10/US10 based on Country column H  

 *  A product SalesOrg record needs to be created if not already present for that combination of Product and Sales Org 
 *  If the product is applicable for Canada then create CA10 SalesOrg for the product 

 *  Column J Canada Sales Org has  a value of CA10 
 

 *  If the product is applicable for USA then create US10 SalesOrg for the product 

 *  Column I USA Sales Org has  a value of US10
 
 

 *  If the product is applicable for USA and Canada then create US10 SalesOrg and CA10 SalesOrg for the product 

 *  Column J Canada Sales Org has  a value of CA10 and
 
 *  Column I USA Sales Org has  a value of US10 
 

 

 

 

",5,,,,,
890991,Task,,,,,,,Validation of records provided by business and modification of sql query for product sales org,,"To validate the record's provide by business did the analysis for the records and modification of sql query in dft for product sales org 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Data Migration,,4,,4
889381,Task,,,,,,,Validate and Load EBS Products into CRM Product on Test environment,,"To Validate and Load EBS Products into CRM Product on test environment
 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Data Migration,,3,,3
888372,Task,,,,,,,Validate and Load EBS Products into CRM Product Master Document Creation,,Create the document creation for the  User Story: DC – Validate and Load EBS Products into CRMProduct Master,"Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Data Migration,,3,,3
894824,Task,,,,,,,Uploading the records for EBS Load to CRM for null product types and null country tpes,,"To upload the records on test as per discussion with Siva for EBS load package in test env for the records whose productfamily is null and country type is null by manually updating the sample table  
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,3,,,Data Migration,,6,,6
882725,Task,,,,,,,Unit Testing,,,"Karn, Rishabh",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Data Migration,,3,,3
882679,Task,,,,,,,Testing,,"Validate products and product sales orgs have been created and attributes updated according to business file, in Ecolab Test CRM environment. 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Chaudhari, Neha",\One Dynamics\Sprint 25.17.03,2,Completed,,1,,,Testing,,8,,8
882723,Task,,,,,,,Source Data Analysis,,,"Karn, Rishabh",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Data Migration,,4,,4
889653,Task,,,,,,,Restructure of SSIS package as per updated data for product family option set,,"to make structural design changes in the existing SSIS package as per the new data for ebs mat types provided by shamil on main ticket 

 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Data Migration,,6,,6
898393,Task,,,,,,,QA Validation - 882190 - DC: Load EBS Products to CRM,,"Validate that the EBS products in business file have been created and updated in CRM and corresponding product sales orgs have been created. 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Prasaad P, Harihara",\One Dynamics\Sprint 26.17.05,2,Completed,,1,,,Testing,,8,,8
898349,Task,,,,,,,QA run analysis,,"To Run the package in QA environment 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,2,,,Data Migration,,6,,6
892331,Fault,,,,,,,Product Name not matching for EBS products in Ecolab Test environment,,"Please find the list of products where Product Name (Description) in CRM is not matching the business file. 

 
Mismatch Products - Product Name (Description).xlsx
 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Prasaad P, Harihara",\One Dynamics\Sprint 25.17.03,,Moved to state Closed,,8,,,,,,,
898077,Task,,,,,,,package refinement continued,,"to further cleanup the package to optimize the performance
 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.04,2,Completed,,3,,,Data Migration,,6,,6
897466,Task,,,,,,,package refinement,,"to further cleanup the package to optimize the performance  
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,3,,,Data Migration,,6,,6
892883,Task,,,,,,,Optimize SSIS package regards US#882190,,"Please go through the SSIS regarding User Story 882190, 

 *  Optimize the SSIS package for product sales org using conditional split 
 *  Post execution - Analyze the successfully migrated data and failed data. 
 

 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Choudhary, Shiv Kumar",\One Dynamics\Sprint 25.17.03,2,Completed,,1,,,Data Migration,,4,,4
892433,Fault,,,,,,,'Legacy Product' value not matching for EBS products in Ecolab test environment,,"Please refer to the attached spreadsheet to get the list of products where Legacy Product (NSAP Product Number) in CRM is not matching the business file. 

 
Mismatch Products - NSAP Product Number (Legacy Product Name).xlsx
 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Prasaad P, Harihara",\One Dynamics\Sprint 25.17.03,,Moved to state Closed,,5,,,,,3,3,3
898842,Bug,,,,,,,Ecolab QA - EBS products not available,,"As per the business file provided on EBS products by business, 4026 products should be available in CRM. But only 37 out of the products in the file were found in Ecolab QA environment. Rest of the products are not available. 

 
Please find comparison document 
Comparison File.xlsx
 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Prasaad P, Harihara",\One Dynamics\Sprint 26.17.05,2,Moved out of state Functional Test,Business,4,,,,,,,
892274,Fault,,,,,,,EBS product not found in Ecolab Test environment,,"From the business file provided, one product was not found in the Ecolab Test environment. 

 
Product Number: 06300296 - CAN  
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Prasaad P, Harihara",\One Dynamics\Sprint 25.17.03,,Moved to state Closed,,4,,,,,3,,3
896210,Task,,,,,,,Do analaysis on missing EBS products where Legacy Product is not matching,,"To provide the RCA for the above mismatched products  
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,1,,,Data Migration,,3,,3
883369,Task,,,,,,,Design,,"Create staging table to push the EBS Products 
Match the product number with CRM first check without begin with 0 match update product, check product number with 0 match update product else create the product in CRM 
Mapp product and SalesOrg as per the product sheet. 

 
","Jain, Sharad",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Data Migration,,3,,3
882678,Task,,,,,,,Creation/Updation of Test scenarios,,"User story - 882190 

 
Source system - ProductSalesOrg.xlsx spreadsheet 
Target system - Ecolab Test CRM Environment 

 
Scenario 1 

 *  Precondition - New EBS Product Number (Column D in ProductSalesOrg.xlsx) is not #N/A and corresponding product not available in CRM. 
 *  Search for the same product by adding '0' as a prefix to the Product Number and still not found. 
 *  Post the execution of data conversion package, for the Product records that are not found in CRM create records with the New EBS Product Number with the below values matching. 
 *  Product Name - New EBS Product Name (Column D) 
 *  Product ID - New EBS Product Number (Column C) 
 *  Product Type - Family (Column E) 
 *  Product PAC - PAC (Column F) 
 *  Product Sub-PAC - Sub-PAC (Column G) 
 *  Legacy Product - GUID values of NSAP Product 
 *  If the Product is applicable only for Canada, then CA10 product - Sales Org mapping should be created for the Product. If it's only applicable for USA, then US10 product -Sales Org mapping should be created for the Product. If the Product is applicable for both Canada and USA, then both CA10 & US10 product- Sales Orgs mapping should be created for the Product. 
 


 
 
Scenario 2 

 *  Precondition - New EBS Product Number is not #N/A and corresponding product is found in CRM with or without adding '0' as prefix to the New EBS Product Number. 
 *  Then the 'Legacy Product' field should be updated with GUID values of NSAP Product. 
 *  If the Product is applicable only for Canada, then CA10 product - Sales Org mapping should be created for the Product. If it's only applicable for USA, then US10 product - Sales Org mapping  should be created for the Product. If the Product is applicable for both Canada and USA, then both CA10 & US10 product - Sales Org mapping  should be created for the Product.
 
 

 
","Prasaad P, Harihara",Closed,,\FBU 1C\Data,"Chaudhari, Neha",\One Dynamics\Sprint 25.17.01,2,Completed,,3,,,Testing,,3,,3
882722,Task,,,,,,,Create SSIS Package,,,"Karn, Rishabh",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Data Migration,,6,,6
885273,Task,,,,,,,Create sales org mapping into SISS Package,,"To update Sales or for usa , canada and both countries in ssis package 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,1,,,Data Migration,,4,,4
883685,Task,,,,,,,Create package to get CRM data,,,"Karn, Rishabh",Closed,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Data Migration,,3,,3
892568,Task,,,,,,,Create documentation of product sales org for user story 882190,,"To create the respective documentation for the same  
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,2,,,Data Migration,,6,,6
889799,Task,,,,,,,Create Document for user story DC - Load EBS Products to CRM,,"To create the document for DC - Load EBS Products to CRM 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Data Migration,,6,,6
899155,Task,,,,,,,Analysis on Bug 898842 for products not available in QA,,"to analyze and provide the Root Cause Analysis for mismatch 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.04,2,Completed,,4,,,Data Migration,,6,,
893843,Task,,,,,,,Analysis of faults for User story 882190,,"To analyze the faults mentioned in the user story https://ecolaboip.visualstudio.com/Dynamics%20365%20Convergence/_workitems/edit/882190 
","Karn, Rishabh",Closed,,\FBU 1C\Data,"Karn, Rishabh",\One Dynamics\Sprint 25.17.03,2,Completed,,1,,,Data Migration,,6,,6
853919,Requirement,,,,,Documentation: Best practices and Table definitions,,,,,"Yellapantula, Siva",New,,\FBU 1C,"Nguyen, Chau",\One Dynamics,,Moved to state New,,0,,,,,,,
853920,User Story,,,,,,"Technical Spike: Data mapping, understand snowflake view and where and how each table is mapped",,,"Create a excel template doc. Documenting the snow flake views and how it is used and how the table is mapped. 

 
 Identify and map Snowflake data scope to CRM: As a technical team, we need to identify the right Snowflake views and map their columns to CRM accounts so that only the correct accounts are included in data conversion. 

 
Document and decide and implement transformation approach for Snowflake data: As a development team, we need to evaluate data complexity and decide when to use staging tables versus direct mapping so that transformations are accurate and efficient.
 
","Nguyen, Chau",Removed,Discuss; TECHNICAL SPIKE,\FBU 1C,"Nguyen, Chau",\One Dynamics,2,Moved out of state Sprint Ready,Business,4,"Deliverables 
-Detailed documentation on which snowflake view to use, and what the mapping of the CRM accounts should look like. These views should include ship to account's that have been deactivated as part of 1C and the sold to they have been consolidated to. Market segment to sales skills mapping, 
-Detailed documentation on when to use staging tables vs direct mapping so that transformations are accurate. 
",,,,,,
853926,User Story,,,,,,DC-Technical Spike : Document Data Best Practices for Data Conversion activities,,," 

  

Create a overarching document for all data conversion activities. Staging table creation. Naming conventions. Rules and best practices to follow when doing data conversion*.

Define and implement data conversion standards and staging practices: As a development team, we need clear rules for naming, staging table usage, and error handling so that all data conversion jobs follow a uniform and auditable process.

Define error logging design pattern as part of the data conversion process, I need packages to support error logging, delta updates, and parameterization so that failed or partial runs can be corrected without data loss.
 


 
","Jain, Sharad",Closed,TECHNICAL SPIKE,\FBU 1C,"Nguyen, Chau",\One Dynamics\Sprint 25.16.03,2,Moved out of state In Development,Business,6,"-Detailed documentation for best practices to use when creating a staging table, this should include naming conventions, and rules / best practices for naming conversion 
-Detailed documentation on how we will be handling errors, so runs can be corrected 
-Manoj Kumar will need to review these and approve the documentation 
",5,,,,,
